éûçè(ms),ëäëŒï˚à (w),ëäëŒï˚à (x),ëäëŒï˚à (y),ëäëŒï˚à (z),äpë¨ìx(x),äpë¨ìx(y),äpë¨ìx(z),â¡ë¨ìx-èdóÕâ¡ë¨ìx(x),â¡ë¨ìx-èdóÕâ¡ë¨ìx(y),â¡ë¨ìx-èdóÕâ¡ë¨ìx(z),Sys,Gyro,Accel,Mag
","-0.5310
","0.00
","0.19
","0.00
","0.07
","-0.23
","-0.06
","2
","3
","0
","0
"

"92500
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","-0.06
","0.06
","0.07
","-0.22
","-0.08
","2
","3
","0
","0
"

"92509
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.19
","0.12
","0.06
","0.06
","-0.25
","-0.06
","2
","3
","0
","0
"

"92518
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.19
","0.12
","0.06
","0.08
","-0.25
","-0.03
","2
","3
","0
","0
"

"92527
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.00
","0.06
","0.08
","-0.25
","-0.03
","2
","3
","0
","0
"

"92534
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.12
","0.06
","0.08
","-0.01
","-0.01
","2
","3
","0
","0
"

"92541
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.06
","-0.06
","0.10
","-0.21
","-0.03
","2
","3
","0
","0
"

"92550
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.06
","0.12
","0.10
","-0.22
","-0.04
","2
","3
","0
","0
"

"92558
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","-0.06
","-0.06
","0.09
","-0.21
","-0.05
","2
","3
","0
","0
"

"92567
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","-0.06
","-0.06
","0.08
","-0.22
","-0.06
","2
","3
","0
","0
"

"92577
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","-0.06
","0.06
","0.08
","-0.22
","-0.06
","2
","3
","0
","0
"

"92583
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","-0.06
","0.06
","0.02
","-0.01
","-0.01
","2
","3
","0
","0
"

"92592
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","-0.06
","0.00
","0.01
","-0.24
","-0.06
","2
","3
","0
","0
"

"92599
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.00
","0.00
","0.03
","-0.22
","-0.08
","2
","3
","0
","0
"

"92608
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.00
","0.00
","0.04
","-0.22
","-0.05
","2
","3
","0
","0
"

"92617
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.00
","-0.06
","0.07
","-0.22
","-0.07
","2
","3
","0
","0
"

"92626
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.25
","-0.06
","0.07
","-0.22
","-0.07
","1
","3
","0
","0
"

"92634
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.00
","0.00
","0.10
","-0.01
","-0.01
","1
","3
","0
","0
"

"92642
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.06
","0.00
","0.08
","-0.22
","-0.09
","1
","3
","0
","0
"

"92649
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","-0.12
","-0.06
","0.11
","-0.21
","-0.06
","1
","3
","0
","0
"

"92658
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.06
","-0.12
","0.08
","-0.21
","-0.05
","1
","3
","0
","0
"

"92667
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.06
","-0.12
","0.08
","-0.23
","-0.06
","1
","3
","0
","0
"

"92677
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","-0.12
","-0.06
","0.08
","-0.23
","-0.06
","1
","3
","0
","0
"

"92685
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.06
","0.00
","0.08
","-0.01
","-0.01
","1
","3
","0
","0
"

"92696
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.06
","-0.06
","0.05
","-0.22
","-0.08
","1
","3
","0
","0
"

"92707
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","0.00
","0.06
","0.03
","-0.24
","-0.04
","1
","3
","0
","0
"

"92718
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","-0.06
","-0.06
","0.06
","-0.23
","-0.04
","1
","3
","0
","0
"

"92727
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","-0.12
","0.06
","0.06
","-0.23
","-0.04
","0
","3
","0
","0
"

"92734
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.00
","-0.12
","0.06
","-0.01
","-0.01
","0
","3
","0
","0
"

"92742
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","-0.06
","-0.12
","0.08
","-0.21
","0.00
","0
","3
","0
","0
"

"92749
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.00
","0.06
","0.06
","-0.21
","-0.01
","0
","3
","0
","0
"

"92758
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.25
","-0.12
","0.06
","-0.20
","-0.02
","0
","3
","0
","0
"

"92768
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.25
","-0.12
","0.07
","-0.22
","-0.04
","0
","3
","0
","0
"

"92777
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.31
","-0.06
","0.07
","-0.22
","-0.04
","0
","3
","0
","0
"

"92784
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.06
","-0.06
","0.05
","-0.01
","-0.01
","0
","3
","0
","0
"

"92796
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.12
","-0.06
","0.07
","-0.22
","-0.06
","0
","3
","0
","0
"

"92807
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.19
","-0.06
","0.09
","-0.22
","-0.02
","0
","3
","0
","0
"

"92817
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.06
","-0.12
","0.06
","-0.19
","-0.03
","0
","3
","0
","0
"

"92827
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.12
","0.12
","0.06
","-0.19
","-0.03
","0
","3
","0
","0
"

"92833
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","-0.06
","0.06
","0.06
","-0.01
","-0.01
","0
","3
","0
","0
"

"92841
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.19
","-0.19
","0.12
","0.06
","-0.20
","-0.05
","0
","3
","0
","0
"

"92850
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.12
","-0.25
","-0.12
","0.04
","-0.23
","-0.12
","0
","3
","0
","0
"

"92858
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.12
","-0.19
","0.06
","0.06
","-0.24
","-0.12
","0
","3
","0
","0
"

"92867
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.12
","-0.19
","0.06
","0.07
","-0.23
","-0.13
","0
","3
","0
","0
"

"92876
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.12
","-0.19
","-0.19
","0.07
","-0.23
","-0.13
","0
","3
","0
","0
"

"92884
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","-0.37
","-0.06
","0.09
","-0.01
","-0.01
","0
","3
","0
","0
"

"92896
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","-0.37
","0.06
","0.06
","-0.23
","-0.11
","0
","3
","0
","0
"

"92907
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","-0.06
","-0.06
","0.08
","-0.23
","-0.02
","0
","3
","0
","0
"

"92917
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","-0.19
","0.06
","0.08
","-0.21
","0.01
","0
","3
","0
","0
"

"92926
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.12
","-0.31
","0.00
","0.08
","-0.21
","0.01
","0
","3
","0
","0
"

"92934
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","-0.06
","0.00
","0.08
","-0.01
","-0.01
","0
","3
","0
","0
"

"92941
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.12
","-0.06
","0.07
","-0.21
","0.05
","0
","3
","0
","0
"

"92949
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","-0.12
","-0.06
","0.03
","-0.21
","0.00
","0
","3
","0
","0
"

"92957
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.00
","-0.06
","0.04
","-0.20
","-0.03
","0
","3
","0
","0
"

"92967
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.00
","-0.06
","0.05
","-0.23
","-0.08
","0
","3
","0
","0
"

"92977
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.00
","-0.12
","0.05
","-0.23
","-0.08
","0
","3
","0
","0
"

"92984
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","-0.06
","-0.12
","0.03
","-0.01
","-0.01
","0
","3
","0
","0
"

"92993
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.12
","-0.12
","0.00
","0.07
","-0.23
","-0.06
","0
","3
","0
","0
"

"93000
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","-0.19
","0.06
","0.07
","-0.22
","-0.02
","0
","3
","0
","0
"

"93008
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.00
","0.00
","0.04
","-0.21
","0.00
","0
","3
","0
","0
"

"93018
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.00
","0.00
","0.00
","0.06
","-0.20
","0.03
","0
","3
","0
","0
"

"93027
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","-0.12
","-0.12
","0.06
","-0.20
","0.03
","0
","3
","0
","0
"

"93034
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.06
","0.00
","0.06
","-0.01
","-0.01
","0
","3
","0
","0
"

"93041
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.19
","-0.06
","0.06
","-0.21
","0.00
","0
","3
","0
","0
"

"93049
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.19
","-0.06
","0.07
","-0.21
","-0.06
","0
","3
","0
","0
"

"93058
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.19
","-0.06
","0.06
","-0.22
","-0.07
","0
","3
","0
","0
"

"93067
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.25
","0.00
","0.04
","-0.22
","-0.07
","0
","3
","0
","0
"

"93077
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.37
","-0.12
","0.04
","-0.22
","-0.07
","0
","3
","0
","0
"

"93083
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.12
","0.25
","0.06
","0.05
","-0.01
","-0.01
","0
","3
","0
","0
"

"93091
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.31
","0.00
","0.06
","-0.22
","-0.07
","0
","3
","0
","0
"

"93100
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","0.12
","0.19
","0.05
","-0.23
","-0.09
","0
","3
","0
","0
"

"93108
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.25
","0.06
","0.06
","-0.22
","-0.08
","0
","3
","0
","0
"

"93117
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.25
","0.06
","0.07
","-0.23
","-0.04
","0
","3
","0
","0
"

"93126
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.25
","0.00
","0.07
","-0.23
","-0.04
","0
","3
","0
","0
"

"93133
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.12
","0.25
","0.06
","0.11
","-0.01
","-0.01
","0
","3
","0
","0
"

"93142
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.19
","0.12
","0.09
","-0.21
","-0.09
","0
","3
","0
","0
"

"93149
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.31
","0.06
","0.12
","-0.23
","-0.09
","0
","3
","0
","0
"

"93158
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.12
","0.37
","0.06
","0.12
","-0.23
","-0.07
","0
","3
","0
","0
"

"93167
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.12
","0.37
","0.06
","0.05
","-0.18
","0.00
","0
","3
","0
","0
"

"93176
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.44
","0.00
","0.05
","-0.18
","0.00
","0
","3
","0
","0
"

"93184
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.50
","0.06
","0.01
","-0.01
","-0.01
","0
","3
","0
","0
"

"93192
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.19
","0.00
","0.01
","-0.17
","0.00
","0
","3
","0
","0
"

"93199
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.37
","-0.12
","0.02
","-0.23
","-0.03
","0
","3
","0
","0
"

"93207
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","0.37
","-0.12
","0.04
","-0.22
","-0.03
","0
","3
","0
","0
"

"93217
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.12
","0.19
","0.06
","0.09
","-0.22
","-0.03
","0
","3
","0
","0
"

"93227
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.06
","0.12
","0.12
","0.09
","-0.22
","-0.03
","0
","3
","0
","0
"

"93234
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","-0.12
","0.06
","0.09
","-0.01
","-0.01
","0
","3
","0
","0
"

"93241
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.19
","0.00
","0.06
","0.10
","-0.22
","-0.01
","0
","3
","0
","0
"

"93249
","-0.4690
","0.5109
","0.4869
","-0.5310
","0.00
","-0.19
","-0.06
","0.12
","-0.22
","-0.05
","0
","3
","0
","0
"

"93257
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.19
","0.06
","0.14
","-0.21
","-0.06
","0
","3
","0
","0
"

"93267
","-0.4690
","0.5109
","0.4869
","-0.0154
","0.06
","0.19
","0.06
","0.14
","-0.24
","-0.06
","0
","3
","0
","0
"

"93277
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","0.12
","-0.06
","0.14
","-0.24
","-0.06
","0
","3
","0
","0
"

"93284
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.12
","0.12
","-0.06
","0.12
","-0.01
","-0.01
","0
","3
","0
","0
"

"93296
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","0.06
","0.00
","0.08
","-0.24
","-0.11
","0
","3
","0
","0
"

"93306
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","-0.25
","-0.12
","0.08
","-0.22
","-0.10
","0
","3
","0
","0
"

"93317
","-0.4690
","0.5109
","0.4869
","-0.0154
","-0.06
","-0.31
","0.12
","0.10
","-0.22
","-0.05
","0
","3
","0
","0
"

"93326
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.12
","-0.44
","0.06
","0.10
","-0.22
","-0.05
","0
","3
","0
","0
"

"93333
","-0.4690
","0.5109
","0.4869
","-0.5310
","-0.06
","-0.50
","0.12
","0.11
","-0.01
","-0.01
","0
","3
","0
","0
"

"93341
","-0.4689
","0.5109
","0.4869
","-0.5311
","-0.12
","-0.63
","0.00
","0.10
","-0.19
","-0.06
","0
","3
","0
","0
"

"93349
","-0.4689
","0.5109
","0.4869
","-0.5311
","-0.06
","-1.00
","0.12
","0.09
","-0.22
","-0.08
","0
","3
","0
","0
"

"93358
","-0.4689
","0.5109
","0.4869
","-0.0155
","-0.12
","-1.00
","0.12
","0.10
","-0.24
","-0.11
","0
","3
","0
","0
"

"93367
","-0.4689
","0.5108
","0.4870
","-0.0155
","-0.12
","-1.00
","0.12
","0.09
","-0.24
","-0.10
","0
","3
","0
","0
"

"93376
","-0.4688
","0.5107
","0.4870
","-0.5312
","-0.06
","-0.81
","0.06
","0.09
","-0.01
","-0.01
","0
","3
","0
","0
"

"93383
","-0.4688
","0.5107
","0.4871
","-0.5313
","-0.12
","-1.12
","0.12
","0.10
","-0.01
","-0.01
","0
","3
","0
","0
"

"93392
","-0.4688
","0.5107
","0.4871
","-0.5313
","0.00
","-0.94
","0.12
","0.08
","-0.22
","-0.12
","0
","3
","0
","0
"

"93400
","-0.4687
","0.5106
","0.4871
","-0.5313
","-0.19
","-0.81
","0.12
","0.05
","-0.21
","-0.15
","0
","3
","0
","0
"

"93408
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","-0.19
","-0.81
","0.12
","0.05
","-0.20
","-0.12
","0
","3
","0
","0
"

"93417
","-0.0156
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","0.05
","-0.01
","-0.01
","0
","3
","0
","0
"

"93426
","-0.4686
","0.5106
","0.4872
","-0.5314
","-0.12
","-0.81
","0.19
","0.04
","-0.22
","-0.12
","0
","3
","0
","0
"

"93433
","-0.4686
","0.5105
","0.4872
","-0.5314
","0.00
","-1.00
","0.06
","0.05
","-0.01
","-0.01
","0
","3
","0
","0
"

"93441
","-0.4686
","0.5104
","0.4873
","-0.5315
","0.00
","-1.00
","0.00
","0.05
","-0.22
","-0.14
","0
","3
","0
","0
"

"93448
","-0.0154
","-0.0001
","-0.0001
","-0.0001
","0.00
","-1.00
","0.00
","0.07
","-0.23
","-0.15
","0
","3
","0
","0
"

"93457
","-0.0154
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-1.12
","0.06
","0.09
","-0.23
","-0.14
","0
","3
","0
","0
"

"93466
","-0.0153
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-1.00
","-0.06
","0.11
","-0.01
","-0.01
","0
","3
","0
","0
"

"93476
","-0.4684
","0.5103
","0.4874
","-0.5316
","-0.19
","-1.12
","0.00
","0.11
","-0.01
","-0.01
","0
","3
","0
","0
"

"93484
","-0.4684
","0.5103
","0.4874
","-0.5317
","-0.19
","-1.12
","0.25
","0.13
","-0.01
","-0.01
","0
","3
","0
","0
"

"93493
","-0.4683
","0.5102
","0.4875
","-0.5317
","-0.19
","-1.19
","0.19
","0.13
","-0.01
","-0.01
","0
","3
","0
","0
"

"93501
","-0.4683
","0.5101
","0.4875
","-0.5317
","-0.19
","-1.12
","0.06
","0.13
","-0.23
","-0.11
","0
","3
","0
","0
"

"93508
","-0.0151
","-0.0001
","-0.0001
","-0.0001
","0.00
","-1.31
","0.06
","0.09
","-0.20
","-0.08
","0
","3
","0
","0
"

"93517
","-0.0151
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","0.08
","-0.19
","-0.06
","0
","3
","0
","0
"

"93526
","-0.4681
","0.5100
","0.4877
","-0.5319
","-0.19
","-1.37
","0.19
","0.08
","-0.19
","-0.06
","0
","3
","0
","0
"

"93533
","-0.4681
","0.5099
","0.4877
","-0.5319
","-0.06
","-1.44
","0.19
","0.06
","-0.23
","-0.07
","0
","3
","0
","0
"

"93540
","-0.4680
","0.5099
","0.4878
","-0.5320
","-0.12
","-1.44
","0.00
","0.03
","-0.19
","-0.03
","0
","3
","0
","0
"

"93548
","-0.0149
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-1.44
","0.00
","0.01
","-0.21
","-0.05
","0
","3
","0
","0
"

"93556
","-0.0148
","-0.0001
","-0.0001
","-0.0001
","-0.25
","-1.56
","0.06
","0.00
","-0.20
","-0.04
","0
","3
","0
","0
"

"93566
","-0.0148
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-1.50
","0.06
","0.00
","-0.22
","-0.04
","0
","3
","0
","0
"

"93576
","-0.4678
","0.5097
","0.4880
","-0.5322
","-0.25
","-1.56
","0.12
","0.00
","-0.22
","-0.04
","0
","3
","0
","0
"

"93583
","-0.4678
","0.5096
","0.4880
","-0.5323
","-0.25
","-1.56
","0.06
","0.05
","-0.25
","-0.04
","0
","3
","0
","0
"

"93590
","-0.4677
","0.5096
","0.4880
","-0.0001
","-0.12
","-1.37
","0.12
","0.06
","-0.22
","-0.05
","0
","3
","0
","0
"

"93598
","-0.0146
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-1.37
","0.12
","0.07
","-0.23
","-0.01
","0
","3
","0
","0
"

"93606
","-0.0145
","-0.0001
","-0.0001
","-0.0001
","-0.19
","-1.06
","0.00
","0.07
","-0.21
","-0.01
","0
","3
","0
","0
"

"93617
","-0.0145
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-1.19
","0.12
","0.05
","-0.22
","0.05
","0
","3
","0
","0
"

"93626
","-0.4676
","0.5094
","0.4882
","-0.5325
","-0.06
","-1.12
","0.06
","0.05
","-0.22
","0.05
","0
","3
","0
","0
"

"93633
","-0.4675
","0.5093
","0.4882
","-0.5325
","-0.12
","-1.12
","0.12
","0.05
","-0.01
","-0.01
","0
","3
","0
","0
"

"93641
","-0.4675
","0.5093
","0.4883
","-0.5326
","-0.19
","-1.19
","0.12
","0.02
","-0.22
","0.00
","0
","3
","0
","0
"

"93648
","-0.0143
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-1.37
","-0.06
","0.05
","-0.22
","-0.07
","0
","3
","0
","0
"

"93657
","-0.0143
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-1.37
","-0.06
","0.06
","-0.25
","-0.05
","0
","3
","0
","0
"

"93667
","-0.0143
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-1.19
","0.12
","0.05
","-0.25
","-0.05
","0
","3
","0
","0
"

"93676
","-0.4673
","0.5091
","0.4885
","-0.5328
","-0.12
","-1.25
","0.12
","0.05
","-0.25
","-0.05
","0
","3
","0
","0
"

"93683
","-0.4673
","0.5090
","0.4885
","-0.5328
","-0.19
","-1.31
","0.06
","0.05
","-0.21
","-0.08
","0
","3
","0
","0
"

"93690
","-0.4672
","0.5090
","0.4885
","-0.5328
","-0.12
","-1.12
","0.12
","0.06
","-0.20
","-0.06
","0
","3
","0
","0
"

"93698
","-0.0141
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-1.12
","0.12
","0.06
","-0.20
","-0.05
","0
","3
","0
","0
"

"93707
","-0.0140
","-0.0001
","-0.0001
","-0.0001
","-0.12
","-1.06
","0.00
","0.06
","-0.22
","-0.11
","0
","3
","0
","0
"

"93716
","-0.0140
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","0.06
","-0.22
","-0.11
","0
","3
","0
","0
"

"93725
","-0.4671
","0.5089
","0.4886
","-0.5330
","-0.06
","-1.12
","-0.06
","0.04
","-0.22
","-0.07
","0
","3
","0
","0
"

"93732
","-0.4670
","0.5089
","0.4887
","-0.5330
","0.06
","-0.69
","-0.06
","0.00
","-0.01
","-0.01
","0
","3
","0
","0
"

"93740
","-0.4670
","0.5088
","0.4887
","-0.5331
","0.06
","-0.75
","0.00
","0.00
","-0.21
","-0.03
","0
","3
","0
","0
"

"93748
","-0.0139
","-0.0001
","-0.0001
","-0.0001
","0.06
","-0.06
","-0.06
","-0.02
","-0.21
","-0.02
","0
","3
","0
","0
"

"93757
","-0.0139
","-0.0001
","-0.0001
","-0.0001
","0.12
","-0.06
","-0.06
","-0.02
","-0.21
","-0.02
","0
","3
","0
","0
"

"93766
","-0.0139
","-0.0001
","-0.0001
","-0.0001
","-0.19
","-0.56
","0.25
","-0.02
","-0.21
","0.01
","0
","3
","0
","0
"

"93775
","-0.4670
","0.5088
","0.4887
","-0.5331
","-0.12
","-0.25
","0.06
","-0.02
","-0.21
","0.01
","0
","3
","0
","0
"

"93785
","-0.0139
","-0.0001
","-0.0001
","-0.0001
","-0.06
","-0.12
","0.06
","-0.01
","-0.21
","0.01
","0
","3
","0
","0
"

"93796
","-0.0139
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","-0.01
","-0.21
","0.02
","0
","3
","0
","0
"

"93806
","-0.0139
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.06
","0.00
","0.05
","-0.21
","0.00
","0
","3
","0
","0
"

"93816
","-0.0139
","-0.0001
","-0.0001
","-0.0001
","0.00
","-0.06
","-0.06
","0.05
","-0.01
","-0.01
","0
","3
","0
","0
"

"93826
","-0.0139
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.00
","0.00
","0.04
","-0.21
","0.02
","0
","3
","0
","0
"

"93833
","-0.4670
","0.5088
","0.4887
","-0.5331
","0.06
","0.06
","0.06
","0.03
","-0.21
","0.03
","0
","3
","0
","0
"

"93840
","-0.4670
","0.5088
","0.4887
","-0.5331
","0.00
","0.12
","0.06
","0.04
","-0.23
","0.05
","0
","3
","0
","0
"

"93847
","-0.0139
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.12
","0.06
","0.04
","-0.22
","0.01
","0
","3
","0
","0
"

"93856
","-0.0139
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.12
","0.06
","0.04
","-0.22
","0.02
","0
","3
","0
","0
"

"93867
","-0.0139
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.44
","0.00
","0.04
","-0.01
","-0.01
","0
","3
","0
","0
"

"93876
","-0.4670
","0.5089
","0.4887
","-0.5330
","-0.06
","0.75
","0.00
","0.04
","-0.22
","0.00
","0
","3
","0
","0
"

"93883
","-0.4671
","0.5089
","0.4886
","-0.5330
","0.06
","0.63
","0.00
","0.04
","-0.19
","-0.01
","0
","3
","0
","0
"

"93890
","-0.4671
","0.5089
","0.4886
","-0.5330
","0.00
","0.63
","0.00
","0.01
","-0.19
","0.00
","0
","3
","0
","0
"

"93897
","-0.0140
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.63
","0.00
","0.01
","-0.20
","-0.01
","0
","3
","0
","0
"

"93906
","-0.0140
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.63
","0.06
","0.01
","-0.21
","-0.03
","0
","3
","0
","0
"

"93916
","-0.0140
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.56
","0.12
","0.03
","-0.01
","-0.01
","0
","3
","0
","0
"

"93926
","-0.4672
","0.5090
","0.4886
","-0.5329
","0.00
","0.81
","0.06
","0.03
","-0.22
","-0.05
","0
","3
","0
","0
"

"93932
","-0.4672
","0.5090
","0.4885
","-0.5329
","0.06
","0.88
","0.06
","0.01
","-0.24
","-0.06
","0
","3
","0
","0
"

"93940
","-0.4672
","0.5090
","0.4885
","-0.5328
","0.00
","0.75
","-0.12
","0.05
","-0.24
","-0.08
","0
","3
","0
","0
"

"93947
","-0.0141
","-0.0001
","-0.0001
","-0.0001
","0.00
","0.75
","-0.12
","0.03
","-0.22
","-0.06
","0
","3
","0
","0
"

"93957
","-0.0142
","-0.0001
","-0.0001
","-0.0001
","0.06
","0.69
","0.00
","-0.02
","-0.14
","-0.07
","0
","3
","0
","0
"

"93966
","-0.0142
","-0.0001
","-0.0001
","-0.0001
","0.19
","0.69
","-0.06
","-0.10
","-0.26
","-0.13
","0
","3
","0
","0
"

"93975
","-0.4673
","0.5092
","0.4885
","-0.5327
","0.00
","0.81
","-0.06
","-0.10
","-0.26
","-0.13
","0
","3
","0
","0
"

"93984
","-0.0142
","-0.0001
","-0.0001
","-0.0001
","-0.06
","0.44
","-0.06
","0.03
","-0.01
","-0.01
","0
","3
","0
","0
"

"93996
","-0.0142
","-0.0001
","-0.0001
","-0.0001
","-0.12
","0.44
","-0.06
","0.19
","-0.01
